36.11851501,30.84278297,42.31728745,33.86896515,134.3011322,37.68990326,35.28087234,142.5318756,58.11323547,44.32934189,142.4654541,54.14323425,61.93717575,128.6818848,43.52528,0
36.38360596,33.93205643,41.10370255,33.93270493,130.3328094,27.79688263,32.42971039,145.2980347,44.94314194,38.32863617,146.8891602,41.38146591,46.21230316,140.9584351,32.06803894,0
27.87753487,32.68044281,37.23086166,35.17620087,132.0605774,30.63878822,32.94546127,144.4324188,55.15908432,40.63174438,145.2341156,52.967453,46.42987061,140.6417389,38.62880707,0
29.36704254,36.96344376,44.62399673,36.11381531,132.17099,21.15764809,35.24905014,144.7080688,43.52080536,38.31572723,148.7185516,47.43388367,35.807827,154.0988922,41.49736786,0
30.8087368,41.18487167,36.67026901,38.36883545,138.1109772,3.808545589,33.52141953,146.281311,38.60430145,36.7906723,149.6225891,54.30054092,19.07944107,174.1716003,37.70620728,0
30.89228821,39.08329391,27.89429092,42.6268425,126.8233109,7.882897854,39.01774597,138.0546875,38.57950592,44.21311188,140.2443542,59.28995514,20.55778503,166.7964935,33.52581024,0
28.71396255,29.0597496,28.8408947,39.26564789,123.7855835,12.81813908,40.37164307,131.177536,24.54525185,45.58551788,136.3700256,31.88397789,23.23019409,167.3331909,18.49791908,0
36.15417099,38.87376022,27.10180855,38.09677505,112.0022888,10.89747429,38.04188919,131.8939819,25.4942131,57.74507141,123.3896484,52.18244553,51.14728165,128.1134186,43.09135437,0
36.03248978,36.72224426,43.82456589,37.23366928,122.6900406,5.992763996,32.08918381,144.2930603,28.92881775,40.54666138,143.7055969,44.25331497,28.35237503,152.9061737,35.60390472,0
27.97270775,33.89237976,49.13293457,39.89333725,123.626976,19.24967575,34.97103882,146.3452606,49.56937408,40.90969467,149.5598602,54.7506218,32.84606171,155.6316681,33.71820068,0
24.43825722,30.80163193,51.16397476,42.89457321,120.0924149,29.37947273,38.81867981,138.9638977,80.74089813,44.40671921,143.337616,74.54305267,41.05877686,142.960144,50.64583969,0
14.65960884,25.51699257,55.82524109,71.31098938,87.72346497,41.20941925,89.04319,83.04244232,75.44958496,107.6076889,77.37030792,82.50843811,119.6056061,66.13227081,82.46800995,0
18.59977913,24.45787239,59.8799057,83.77594757,81.35723877,61.02735901,96.42398071,80.50241089,78.49217224,113.0060349,74.5157547,86.69124603,118.6510315,69.26499939,87.90018463,0
20.27753258,16.80491066,49.83702087,79.68097687,87.34609985,44.43160629,97.50370789,82.16853333,86.12719727,107.4267731,78.63388824,87.0909729,111.3633575,73.66964722,82.25757599,0
25.76303482,31.38644028,29.21061707,36.41087723,133.4026794,31.69907188,36.7787056,140.6799316,61.50617981,43.21368408,142.9788361,57.57954025,47.35011673,140.1158142,45.26631546,0
34.49277496,37.85390091,35.01921844,30.50726318,61.06582642,96.38446808,28.80358505,146.5380707,50.52378845,42.68577194,142.6089935,53.49250031,49.26465225,138.366684,42.13715744,0
28.60469627,30.95059204,25.3930397,42.98868179,122.8561783,10.08026314,42.99922943,135.0867767,66.76633453,51.36965561,136.9588013,66.05160522,32.16165924,160.7579803,42.18893433,0
33.73537064,28.85168076,29.97957993,40.74715424,129.5552521,9.007645607,40.00846863,141.4049072,49.65774536,47.704216,141.1113586,59.38070297,25.50209236,166.8669281,36.82181168,0
25.2432785,31.83656502,26.86929321,37.27035522,131.1178436,9.376608849,36.42552567,144.3556519,42.14771271,43.63486862,147.2052765,53.27924347,29.44212532,163.7888336,35.64622116,0
25.66999435,29.19550514,31.45401192,36.294487,129.9486084,26.61554337,36.51024246,144.3448334,55.38900375,46.77783203,140.2634277,59.9943924,45.89248657,139.0359802,48.9860611,0
21.52041245,27.60964584,19.6128521,41.26795197,123.2494812,28.51967621,40.78750992,135.4651642,52.91080093,48.51527023,135.5041504,56.64345551,50.35656738,131.2431335,45.65741348,0
24.45254326,30.10250282,38.10580063,35.37753296,128.7607117,24.90628433,36.42984009,138.3377228,53.89260483,46.63512421,136.069931,56.66528702,53.19762039,129.7932129,43.83351517,0
24.14952469,31.3211689,37.8385582,36.0703392,128.2858582,29.42496109,39.93109512,134.9758606,62.60599136,47.69888306,137.3796539,60.927948,54.05276108,130.6608124,42.52836227,0
22.33178139,27.87909698,37.31900406,37.31928253,129.8757477,36.39297485,39.17004013,137.5299225,71.75591278,47.23169708,138.8807983,72.17079926,53.71958542,132.0488434,55.25276566,0
17.96284103,24.35012817,40.6921463,43.8355217,118.1070709,30.27325249,55.15550232,120.8149643,77.04033661,68.07389069,119.4480896,77.02492523,74.36014557,113.5824509,59.09261322,0
21.85449791,30.4250164,27.88712883,36.46686554,124.5129776,31.43545341,36.33336258,133.4658813,43.82702255,46.93576431,134.0994415,48.43758774,64.51648712,123.5973053,45.36085129,0
28.45381737,39.94335556,29.97745323,26.09304047,128.7385406,25.06100655,23.80117416,142.6692963,24.74039268,36.19432449,144.2162323,30.57425308,60.24066544,127.9510117,34.75034332,0
24.42598724,38.94433975,35.02074814,28.93069267,142.8274231,16.3017025,26.50585938,148.1513062,28.17983246,27.42752838,157.1988373,32.14862823,31.38552475,152.7301941,30.05603981,0
23.93764687,28.67749596,28.43471336,33.40312576,131.4743652,19.76345825,33.24156952,137.5909882,26.09111023,38.79279327,142.8934937,34.3995018,54.20885468,129.2274933,31.6662178,0
24.63855934,33.49834061,26.15011978,25.36375999,134.2887878,21.51769066,28.26156998,139.0891418,38.66805267,37.35604095,141.119278,45.00683212,54.879673,128.4838409,42.32474899,0
22.44228935,20.95370674,3.516920805,45.71096039,112.6406708,59.47989273,47.9419632,124.8346405,114.5427322,54.61342621,127.2598877,62.19722748,73.30296326,109.4374847,61.82133102,0
22.28518295,13.55974197,4.949353695,68.77680206,92.56084442,50.36056519,77.42558289,99.39401245,100.8516388,82.52648926,101.3261108,73.65949249,92.43153381,92.71837616,70.86223602,0
29.03672409,30.69506454,32.45950317,53.96565628,111.7294998,50.98963165,64.76145935,109.313118,87.24477386,72.48233795,109.0128098,75.30267334,80.75746155,104.2224426,65.36505127,0
20.49964142,29.19240379,31.4427166,32.96320724,127.3303986,32.89521408,34.58975601,134.8810577,52.26781845,44.31481934,135.4580994,48.49380493,62.54301453,122.68396,46.42469406,0
21.32203865,36.61014175,31.3767643,26.50071907,135.7474518,28.52197075,27.40392303,139.2761383,41.84703064,30.50746155,147.9533234,41.23335648,44.64077759,137.9055481,39.67753601,0
23.63436317,39.19671249,25.22239685,28.86345673,143.1604767,19.10722733,28.08004379,146.0960999,34.1286087,29.64586258,154.220993,35.76523209,29.08195114,156.9208069,34.23757553,0
24.5942173,31.94260025,34.17020798,28.3047142,140.5771637,13.35079861,26.65553093,145.096405,26.02771568,29.21795654,152.3603363,30.26577759,35.49789429,146.9204102,29.74051285,0
25.14017487,35.36889267,31.76595879,29.6058197,140.5755463,18.59037209,28.96054649,144.0785828,27.67903137,33.20488739,149.5075684,33.12111664,45.64423752,137.9538422,32.61650467,0
28.11290169,34.24409485,27.77017403,30.51881027,136.048111,19.65458107,31.3881321,139.4238129,23.74652863,36.33196259,144.924469,29.84928703,50.2585144,135.0396118,30.35296631,0
26.06304932,20.40015602,26.74298859,35.57109451,121.4594955,26.93861771,32.02982712,136.1059113,25.93669128,37.73266602,142.7393951,29.08719444,56.18537521,129.331604,31.35307503,0
23.51628685,28.50401115,26.43118095,33.77565384,126.9118042,25.66942215,32.58575821,134.1509399,40.26213837,40.37693787,137.9377441,45.30820465,57.04416656,126.5643082,47.14780807,0
23.8517971,25.18995285,29.54399681,40.28689957,121.0569229,27.62988853,37.77677917,132.908371,55.18483734,45.01822281,135.7342834,54.9186821,62.62485123,123.242485,50.72037506,0
22.72817802,30.41054916,27.81782341,30.33923531,132.2144012,31.49282837,30.66551781,137.6568604,57.14011002,39.55250931,139.4327393,52.95012283,55.77927017,128.251297,46.56908417,0
30.52607727,38.02418137,30.72786903,25.14850998,135.0876312,29.39481926,26.95077133,140.9447174,52.15897369,36.78596497,142.0157013,54.60308838,62.29122925,123.4805908,56.30738068,0
26.84222412,36.52030182,37.73033142,24.27873039,138.0039063,31.13751221,27.24185562,140.3235931,54.32065964,35.33494186,143.6952515,51.40860748,54.60438538,129.9376068,50.08624268,0
22.13721085,40.64292526,34.50945663,27.44982338,134.5534058,31.62046623,28.74087715,138.0677948,56.43304062,36.02666855,143.910553,53.59610748,51.74155045,133.6476746,48.84647369,0
25.50177002,39.81376648,36.78727722,28.68240166,131.7436676,28.86395836,30.25574303,136.2918549,44.20369339,34.67301941,145.7677917,44.25536728,45.75417328,139.8279877,42.98737717,0
22.92702103,38.71271515,34.74123764,29.41270065,132.600769,13.6985693,29.62071991,137.7264709,29.1833992,34.31895828,144.9460144,38.23267746,46.80771255,136.2903442,37.22213745,0
22.15977859,37.0306015,41.42969894,30.16221809,130.7145538,27.69223976,32.04122543,136.5632019,49.42844391,38.36178207,142.0867004,47.22523117,50.72140121,133.8940582,38.47211838,0
19.57059288,30.06763268,35.26784897,35.95081711,124.3746033,51.73241806,43.86756897,124.1068039,98.02216339,50.4113121,128.801712,72.35375977,67.48410797,115.5170364,57.29885483,0
31.71535683,36.58601379,22.4703331,18.47635841,4.564044476,6.683499336,46.6252327,120.7208099,33.16463089,83.04724121,96.03037262,50.17663193,103.8690872,72.8552475,45.09054565,1
30.04416656,35.66440201,20.74781227,15.71613598,2.868187666,8.197800636,42.1686554,123.0438538,29.50245285,75.59733582,102.8011856,43.15884018,90.62149048,87.60852051,34.92401123,1
29.31678772,34.58003998,21.78156853,16.52953911,4.006857395,7.373561382,42.01469421,124.5197372,27.19247246,82.12889099,95.69110107,42.52239609,100.8298416,76.21646881,33.3397522,1
31.24862289,35.26536942,23.36533165,19.77804756,3.461436033,5.699892998,34.55733109,132.1897278,22.98207855,66.44581604,110.1188049,34.56378174,76.80712128,99.86870575,25.3980484,1
39.94023895,32.31540298,13.02599716,20.98555756,1.36664629,3.962952137,42.99962616,128.7749481,24.52290916,55.03903961,123.7952499,52.83562851,51.97826385,127.1615677,34.45955658,1
26.93985176,30.71122551,12.19425392,18.5294838,3.04108119,3.988547325,38.78746414,126.9041519,19.47193527,52.93299866,119.0309525,27.3996582,49.43499756,124.6813049,21.83431816,1
28.51754379,32.73163223,10.17465591,17.13532257,3.616048336,3.281339407,42.96360016,123.6094055,20.1468029,55.82219315,119.9809647,25.26936913,51.34445953,126.9107132,19.27350235,1
28.96226883,34.68185806,11.6172123,18.88954926,2.979243755,2.998868227,38.05096054,130.763382,17.65826035,48.77781296,130.1526184,22.4571743,39.91913605,140.4051056,18.64040184,1
25.07364845,34.72937775,15.96787071,15.85971165,2.723650455,5.585791111,34.05572128,133.6028595,15.93253517,52.5286026,123.9526596,27.52295303,39.20761871,135.4510803,18.67758179,1
21.45854378,27.18557167,16.00866508,14.89222908,3.138028145,7.403063774,35.81888962,124.4097748,15.72085571,65.18312836,107.2832794,29.41346359,70.91811371,98.31187439,21.24571991,1
24.88658333,32.58427811,16.98807335,15.78008366,2.053895712,7.87193203,31.38668823,131.7748413,18.90501976,49.72343826,124.7088089,26.34660339,49.90571594,123.0566711,20.30579185,1
22.43643188,25.61751366,23.04275513,12.94849682,3.248675823,9.987295151,43.02671051,119.6570511,26.85579491,89.10241699,83.02393341,42.82414627,107.1288147,64.31623077,30.45640755,1
23.46245384,15.82018661,6.068045139,16.8460865,7.551574707,13.25459099,59.59870148,101.4644852,36.93871689,93.52827454,77.05982208,63.62945175,104.2437439,63.24752808,53.33859634,1
26.38718414,21.67455482,8.817913055,15.1852293,3.74858427,11.02579212,59.30309296,102.9981918,38.73171997,95.23091125,77.03517151,61.55661392,107.6963348,64.17014313,59.3185463,1
26.95511627,32.84962845,24.33890915,17.55641365,3.123803854,8.066130638,66.97225952,100.1133347,40.25040817,103.683342,78.4401474,57.98720169,116.2932663,62.85116959,53.95188141,1
26.3564682,35.55748749,22.09825134,17.13496971,2.592966795,7.774502754,53.44795609,109.1307831,29.67458344,89.97003937,87.07939911,45.29133224,104.3805618,71.79803467,40.19274902,1
26.5057354,36.19609833,23.2719059,15.31368351,6.11435461,4.029376507,57.49357224,102.3874588,14.40586185,99.83032227,72.61112213,19.48584366,117.5957184,50.73492813,15.85723019,1
23.26837921,42.96425247,19.33288956,14.37569141,6.049623013,3.325842857,59.31342316,96.02638245,14.90022278,110.0125046,58.35491943,14.10503769,125.1173172,39.99269104,12.09408855,1
26.02883148,45.2921524,22.3281765,13.34617138,6.106688023,3.329868555,65.60416412,93.62158203,13.17348766,112.7968674,56.19475555,14.02191257,127.1111603,34.25715256,10.3718853,1
21.09119987,37.6677742,32.5885582,14.41687679,4.118461609,2.010160923,89.17971802,75.11534119,13.8587122,120.7389374,51.66331482,12.8195858,133.3795929,31.72430229,10.36209679,1
17.69997025,30.76081848,33.7706604,14.84850597,5.422502041,5.058849812,77.99871063,78.59337616,16.71788979,120.3376617,49.05937576,19.16974831,129.0713348,33.17035294,13.99531841,1
19.27256584,32.73945236,35.00917435,18.79813766,5.333775997,4.072156906,81.39835358,74.42441559,14.32338905,114.9100952,54.44060135,16.37559128,124.9984818,37.58785629,12.51096153,1
18.32426262,29.41435432,39.50624847,16.46755409,5.844409943,3.770949841,85.58177948,70.75659943,14.94568157,120.2157288,45.93643951,14.88869572,128.6145477,31.26594734,11.84269714,1
23.3517189,37.59838486,44.79315186,19.31942368,3.549710989,2.544317245,87.93778229,69.34459686,16.46626663,122.7991333,44.46100998,17.692173,132.644165,27.67085266,11.54881096,1
28.41304398,51.96831894,28.64135933,21.47320747,4.62229538,2.506261587,85.78385925,73.50372314,14.48620224,112.3985062,55.26883698,21.21723557,126.5882339,37.0765152,19.29144478,1
21.1586132,21.17268181,51.66514587,10.01533413,2.523281813,5.971551418,68.51885223,88.02241516,26.61129951,83.75843811,86.28586578,30.74427986,98.08226776,72.14937592,39.26915359,1
19.41353416,26.4348011,38.54528046,12.17319012,2.426550865,4.327060223,65.75019836,91.15013123,20.49591827,89.47441101,81.71737671,27.15844154,99.99918365,71.66627502,37.00544357,1
19.029953,38.72476578,38.16896057,11.99475956,4.160885334,4.125187874,66.46531677,92.86577606,23.81350327,87.14180756,84.62546539,31.22448921,95.23966217,75.35581207,33.74576569,1
16.67791176,30.79137802,23.97285843,11.81366348,5.191744804,5.028616428,56.10110474,104.9483261,19.8189621,84.06015015,87.52037048,29.55505562,93.95565033,75.03690338,28.37073517,1
21.62840843,44.89152908,24.6049633,11.40033913,3.040802956,6.204263687,48.13448334,112.574028,19.90064812,68.80951691,102.549675,26.64396095,83.59289551,85.6337738,27.03588867,1
24.37521744,55.49530792,21.16331673,14.56308937,3.383600473,5.205964565,37.29322433,122.7835922,15.10098457,51.97452927,118.3791046,21.99146652,52.6747551,116.4536362,20.78459167,1
26.60525703,60.70822906,14.49566269,15.05975628,2.979718685,4.235888958,39.00968552,121.0534286,14.76470089,58.54756546,111.2458267,24.72132492,57.1421051,113.5119476,22.72092247,1
31.65734673,53.18411636,7.986707211,12.0804472,2.620390654,3.897256851,39.66514206,121.9683075,15.73629284,57.78602219,113.0146637,28.09395218,55.07675552,114.4444962,25.50847626,1
30.88389397,50.60143661,10.81123447,12.53620815,1.287916541,5.593729496,34.83693314,124.9826736,15.32254314,48.98183441,121.0909729,21.14129829,46.53952408,122.333168,20.71450996,1
